ax,ay,az,gx,gy,gz,temperature,flame
-12468.0,3652.0,8324.0,-1403.0,-2056.0,623.0,205.0,1.0
-2608.0,-672.0,11784.0,-2149.0,-1509.0,455.0,193.0,1.0
-380.0,-1576.0,10704.0,-1980.0,-2098.0,-239.0,192.0,1.0
9768.0,-1256.0,19164.0,-1156.0,-1950.0,-767.0,194.0,1.0
5028.0,392.0,28468.0,-394.0,121.0,-880.0,202.0,1.0
6888.0,-652.0,18032.0,152.0,2276.0,-535.0,190.0,1.0
-9012.0,1916.0,14300.0,-296.0,400.0,219.0,232.0,1.0
-15292.0,3484.0,11292.0,-1015.0,-1131.0,900.0,213.0,1.0
-1552.0,2204.0,5164.0,-2157.0,-1455.0,437.0,182.0,1.0
8524.0,-2980.0,5692.0,-1877.0,-1809.0,-269.0,193.0,1.0
6060.0,-672.0,21268.0,-1109.0,-1883.0,-792.0,200.0,1.0
8988.0,392.0,23996.0,-380.0,227.0,-884.0,198.0,1.0
-2716.0,-1140.0,26164.0,102.0,2173.0,-518.0,190.0,1.0
-7272.0,1328.0,21476.0,-330.0,355.0,277.0,237.0,1.0
-9608.0,3864.0,8760.0,-974.0,-716.0,907.0,196.0,1.0
-13536.0,3432.0,14000.0,-1887.0,-1707.0,677.0,191.0,1.0
-1128.0,-1380.0,10940.0,-2149.0,-2776.0,-134.0,200.0,1.0
6316.0,-2692.0,8928.0,-1380.0,-2014.0,-623.0,190.0,1.0
6412.0,632.0,26960.0,-737.0,-10.0,-897.0,234.0,1.0
4836.0,-1012.0,20816.0,-137.0,725.0,-772.0,198.0,1.0
-2516.0,-1176.0,25748.0,-17.0,1747.0,-139.0,190.0,1.0
-8012.0,1240.0,18928.0,-690.0,461.0,766.0,192.0,1.0
-5372.0,2092.0,4224.0,-1637.0,-2062.0,825.0,191.0,1.0
-5332.0,-4036.0,17204.0,-2207.0,-2530.0,90.0,211.0,1.0
8056.0,-3272.0,4872.0,-1499.0,-1595.0,-443.0,209.0,1.0
11500.0,-144.0,19676.0,-906.0,-575.0,-853.0,228.0,1.0
2060.0,-452.0,25116.0,-104.0,872.0,-784.0,201.0,1.0
388.0,-556.0,23540.0,43.0,1819.0,-127.0,190.0,1.0
-7664.0,1120.0,21196.0,-609.0,467.0,685.0,190.0,1.0
-6316.0,2028.0,4308.0,-1772.0,-2050.0,782.0,191.0,1.0
-5832.0,-4220.0,18016.0,-2237.0,-2577.0,69.0,203.0,1.0
9764.0,-2980.0,4988.0,-1435.0,-1789.0,-577.0,191.0,1.0
6896.0,540.0,26288.0,-660.0,79.0,-883.0,215.0,1.0
7600.0,-468.0,17384.0,70.0,1828.0,-609.0,214.0,1.0
-4268.0,-2696.0,25880.0,-253.0,865.0,85.0,233.0,1.0
-10148.0,2068.0,10952.0,-990.0,-830.0,919.0,201.0,1.0
-1812.0,-28.0,11196.0,-2188.0,-1323.0,491.0,196.0,1.0
6448.0,-3384.0,4168.0,-1804.0,-1582.0,-279.0,196.0,1.0
3676.0,-2204.0,20624.0,-999.0,-1347.0,-880.0,193.0,1.0
3504.0,-652.0,23364.0,-192.0,496.0,-840.0,192.0,1.0
-1368.0,-656.0,25156.0,141.0,2231.0,-283.0,190.0,1.0
-8148.0,1324.0,18744.0,-590.0,412.0,664.0,189.0,1.0
-3368.0,2148.0,3896.0,-1740.0,-2053.0,797.0,193.0,1.0
-4804.0,-4288.0,18188.0,-2224.0,-2603.0,46.0,204.0,1.0
9444.0,-3120.0,5528.0,-1418.0,-1770.0,-506.0,197.0,1.0
4740.0,256.0,29048.0,-707.0,30.0,-865.0,222.0,1.0
6864.0,-668.0,17932.0,32.0,1511.0,-676.0,194.0,1.0
-4968.0,-2832.0,26640.0,-86.0,1419.0,-65.0,183.0,1.0
-9672.0,2064.0,12976.0,-809.0,-10.0,863.0,187.0,1.0
-2024.0,-768.0,10460.0,-1988.0,-1530.0,609.0,190.0,1.0
3108.0,-2516.0,5168.0,-2124.0,-2487.0,-197.0,185.0,1.0
3552.0,-2500.0,19804.0,-1103.0,-1828.0,-798.0,192.0,1.0
4896.0,-436.0,22552.0,-260.0,444.0,-850.0,186.0,1.0
-1940.0,-1192.0,25352.0,190.0,2288.0,-349.0,184.0,1.0
-8088.0,1340.0,18920.0,-597.0,472.0,690.0,197.0,1.0
-4272.0,2104.0,3752.0,-1565.0,-2155.0,854.0,182.0,1.0
-5244.0,-4516.0,18120.0,-2230.0,-2481.0,86.0,216.0,1.0
10256.0,-2896.0,4472.0,-1483.0,-1666.0,-502.0,204.0,1.0
6968.0,684.0,26260.0,-732.0,-69.0,-867.0,229.0,1.0
7248.0,-656.0,18020.0,-47.0,1019.0,-761.0,221.0,1.0
-4808.0,-2480.0,26632.0,-67.0,1613.0,-96.0,194.0,1.0
-10024.0,1792.0,15080.0,-738.0,224.0,813.0,180.0,1.0
-488.0,-500.0,6612.0,-1946.0,-1745.0,651.0,190.0,1.0
-1960.0,-1452.0,11640.0,-2096.0,-2863.0,-77.0,193.0,1.0
5456.0,-1300.0,12528.0,-1261.0,-2179.0,-750.0,191.0,1.0
764.0,-384.0,29188.0,-350.0,186.0,-884.0,196.0,1.0
-1088.0,-964.0,25112.0,187.0,2428.0,-429.0,185.0,1.0
-8128.0,1168.0,18432.0,-524.0,152.0,549.0,197.0,1.0
-14384.0,3920.0,9956.0,-1582.0,-2314.0,859.0,187.0,1.0
-5660.0,-1352.0,16876.0,-2223.0,-3047.0,-33.0,200.0,1.0
5944.0,-1692.0,9648.0,-1354.0,-2019.0,-600.0,190.0,1.0
-532.0,-928.0,32148.0,-540.0,130.0,-862.0,205.0,1.0
3248.0,-420.0,20492.0,103.0,2222.0,-586.0,201.0,1.0
-6560.0,1008.0,23180.0,-305.0,318.0,267.0,225.0,1.0
-11692.0,5224.0,8652.0,-1148.0,-1526.0,895.0,203.0,1.0
-5320.0,-4080.0,17020.0,-2237.0,-1975.0,287.0,230.0,1.0
11408.0,-2848.0,3096.0,-1601.0,-1363.0,-407.0,196.0,1.0
7952.0,596.0,24868.0,-825.0,-417.0,-880.0,226.0,1.0
6556.0,-612.0,18940.0,-90.0,1007.0,-794.0,200.0,1.0
-4252.0,-2240.0,26676.0,-43.0,1797.0,-181.0,187.0,1.0
-9008.0,1676.0,15688.0,-691.0,329.0,795.0,185.0,1.0
-1392.0,1908.0,5384.0,-1818.0,-1950.0,718.0,188.0,1.0
-5132.0,-2960.0,18388.0,-2198.0,-2796.0,16.0,202.0,1.0
8732.0,-3224.0,6120.0,-1396.0,-1799.0,-532.0,196.0,1.0
6592.0,744.0,26788.0,-775.0,-23.0,-870.0,233.0,1.0
6556.0,-860.0,19208.0,-71.0,1136.0,-767.0,208.0,1.0
-2748.0,-1068.0,26276.0,17.0,1822.0,-103.0,184.0,1.0
-7412.0,1184.0,19184.0,-644.0,436.0,738.0,190.0,1.0
-8212.0,1768.0,5572.0,-1494.0,-2177.0,828.0,191.0,1.0
-3728.0,-680.0,13840.0,-2182.0,-1846.0,289.0,234.0,1.0
-960.0,-1656.0,10440.0,-1830.0,-1578.0,-302.0,194.0,1.0
7964.0,-1008.0,19392.0,-1130.0,-1808.0,-809.0,192.0,1.0
8728.0,596.0,24212.0,-462.0,154.0,-876.0,202.0,1.0
2108.0,-576.0,24472.0,112.0,1985.0,-574.0,210.0,1.0
-7532.0,1392.0,22008.0,-191.0,939.0,57.0,192.0,1.0
-10308.0,3888.0,9260.0,-800.0,198.0,868.0,188.0,1.0
-11804.0,4076.0,11680.0,-1753.0,-1996.0,769.0,193.0,1.0
604.0,-2580.0,7952.0,-2135.0,-2971.0,-25.0,205.0,1.0
5188.0,-1028.0,12128.0,-1539.0,-1674.0,-506.0,210.0,1.0
12072.0,-1152.0,16704.0,-864.0,-257.0,-907.0,235.0,1.0
6552.0,92.0,18168.0,-58.0,1045.0,-742.0,206.0,1.0
-4008.0,-2172.0,24924.0,120.0,2156.0,-189.0,193.0,1.0
-11056.0,1508.0,17764.0,-634.0,340.0,711.0,195.0,1.0
-1756.0,1872.0,4920.0,-1720.0,-2220.0,810.0,187.0,1.0
-5620.0,-4556.0,18624.0,-2222.0,-2123.0,198.0,226.0,1.0
9180.0,-2992.0,4672.0,-1553.0,-1377.0,-422.0,198.0,1.0
12712.0,-304.0,17584.0,-959.0,-1198.0,-850.0,205.0,1.0
-92.0,-600.0,30164.0,-267.0,186.0,-839.0,193.0,1.0
5592.0,-84.0,18480.0,171.0,2229.0,-508.0,197.0,1.0
-6092.0,-2504.0,27660.0,-272.0,547.0,167.0,236.0,1.0
-13880.0,2760.0,12008.0,-1006.0,-810.0,855.0,195.0,1.0
-2168.0,1740.0,4732.0,-2054.0,-1561.0,580.0,196.0,1.0
-4344.0,-4664.0,17508.0,-2097.0,-2471.0,-188.0,195.0,1.0
4952.0,-596.0,22212.0,-1288.0,-2125.0,-722.0,196.0,1.0
11756.0,84.0,19424.0,-610.0,136.0,-875.0,212.0,1.0
724.0,-68.0,27796.0,34.0,1567.0,-666.0,198.0,1.0
-9668.0,2956.0,9764.0,-573.0,313.0,657.0,195.0,1.0
-13764.0,4560.0,13748.0,-1475.0,-2189.0,862.0,198.0,1.0
-1984.0,-908.0,9828.0,-2181.0,-2274.0,144.0,223.0,1.0
5584.0,-1204.0,10968.0,-1672.0,-1412.0,-373.0,224.0,1.0
9560.0,-1204.0,19256.0,-988.0,-1026.0,-874.0,208.0,1.0
4368.0,208.0,29340.0,-207.0,408.0,-822.0,190.0,1.0
-5400.0,-2396.0,27136.0,158.0,2329.0,-381.0,194.0,1.0
-8424.0,1592.0,16028.0,-505.0,368.0,533.0,206.0,1.0
-13876.0,5260.0,9672.0,-1380.0,-1944.0,855.0,203.0,1.0
-5636.0,-4480.0,17940.0,-2231.0,-1762.0,381.0,228.0,1.0
9180.0,-3232.0,4380.0,-1766.0,-1532.0,-305.0,210.0,1.0
3300.0,-2392.0,21236.0,-1034.0,-1374.0,-895.0,198.0,1.0
788.0,-252.0,27652.0,-246.0,185.0,-858.0,186.0,1.0
3596.0,-320.0,20148.0,137.0,2361.0,-437.0,198.0,1.0
-4968.0,-1300.0,26192.0,-393.0,210.0,294.0,228.0,1.0
-12080.0,3432.0,12568.0,-1029.0,-957.0,904.0,203.0,1.0
-848.0,452.0,6460.0,-2116.0,-1506.0,522.0,199.0,1.0
-4140.0,-3812.0,17636.0,-2087.0,-2653.0,-179.0,197.0,1.0
6104.0,-640.0,21968.0,-1251.0,-2061.0,-695.0,192.0,1.0
8912.0,528.0,23720.0,-674.0,148.0,-888.0,210.0,1.0
4236.0,-820.0,20980.0,2.0,1630.0,-673.0,210.0,1.0
-2964.0,-1644.0,25484.0,-214.0,861.0,28.0,210.0,1.0
-15816.0,4084.0,11144.0,-907.0,-186.0,918.0,192.0,1.0
-4884.0,2176.0,6084.0,-1976.0,-1736.0,681.0,190.0,1.0
-3528.0,-3768.0,16612.0,-2146.0,-2280.0,-173.0,198.0,1.0
5024.0,-1028.0,20184.0,-1289.0,-2050.0,-762.0,192.0,1.0
10888.0,200.0,20612.0,-604.0,139.0,-888.0,214.0,1.0
1432.0,-932.0,27192.0,-18.0,1369.0,-677.0,197.0,1.0
-5772.0,88.0,24072.0,-182.0,1256.0,-90.0,192.0,1.0
-7440.0,2936.0,9052.0,-704.0,661.0,742.0,189.0,1.0
-15600.0,3172.0,15084.0,-1658.0,-2094.0,849.0,193.0,1.0
4732.0,-1304.0,9276.0,-2273.0,-2161.0,67.0,219.0,1.0
6224.0,-2364.0,9756.0,-1642.0,-1547.0,-416.0,194.0,1.0
6028.0,-684.0,20636.0,-1071.0,-1342.0,-873.0,201.0,1.0
3652.0,-300.0,22936.0,-320.0,335.0,-824.0,194.0,1.0
1032.0,-1072.0,22508.0,160.0,2074.0,-537.0,197.0,1.0
-5004.0,-1068.0,26012.0,-295.0,387.0,228.0,233.0,1.0
-9580.0,2056.0,13624.0,-850.0,-241.0,867.0,190.0,1.0
-400.0,1212.0,4288.0,-1859.0,-1835.0,720.0,191.0,1.0
-5676.0,-4992.0,18480.0,-2157.0,-2723.0,52.0,207.0,1.0
8292.0,-3352.0,3680.0,-1563.0,-1527.0,-492.0,210.0,1.0
12876.0,184.0,17448.0,-961.0,-921.0,-860.0,213.0,1.0
976.0,-968.0,29780.0,-224.0,383.0,-823.0,187.0,1.0
5216.0,-176.0,19076.0,168.0,2152.0,-476.0,190.0,1.0
-9800.0,2168.0,14024.0,-350.0,195.0,337.0,230.0,1.0
-13664.0,3108.0,11268.0,-980.0,-839.0,919.0,197.0,1.0
-4248.0,1688.0,3940.0,-2050.0,-1347.0,573.0,191.0,1.0
11104.0,-2952.0,3576.0,-2076.0,-2632.0,-184.0,194.0,1.0
12084.0,156.0,18404.0,-725.0,-19.0,-929.0,220.0,1.0
1544.0,-548.0,26792.0,-11.0,1238.0,-731.0,221.0,1.0
-6836.0,1348.0,24780.0,-33.0,1522.0,-67.0,186.0,1.0
-9580.0,3016.0,9720.0,-701.0,465.0,765.0,193.0,1.0
-636.0,-552.0,7184.0,-2187.0,-2174.0,211.0,210.0,1.0
7148.0,-2420.0,8516.0,-1801.0,-1614.0,-322.0,198.0,1.0
6348.0,-644.0,21196.0,-1108.0,-1616.0,-840.0,132.0,1.0
12044.0,584.0,20048.0,-488.0,237.0,-889.0,203.0,1.0
1468.0,-1200.0,21972.0,69.0,1761.0,-618.0,206.0,1.0
-5576.0,-1296.0,26772.0,-150.0,1092.0,-40.0,188.0,1.0
-7868.0,1768.0,13140.0,-716.0,212.0,804.0,189.0,1.0
-3620.0,1324.0,5648.0,-1668.0,-2283.0,907.0,186.0,1.0
-3500.0,-4344.0,16808.0,-2252.0,-2297.0,143.0,220.0,1.0
7596.0,-3856.0,6172.0,-1604.0,-1501.0,-470.0,208.0,1.0
9852.0,624.0,22320.0,-942.0,-992.0,-821.0,226.0,1.0
4608.0,-1024.0,22904.0,-288.0,459.0,-804.0,198.0,1.0
-900.0,-1556.0,24324.0,-10.0,1967.0,-249.0,189.0,1.0
-5400.0,660.0,21456.0,-512.0,680.0,559.0,197.0,1.0
-7436.0,2236.0,5268.0,-1558.0,-2167.0,863.0,190.0,1.0
-6312.0,-3000.0,17228.0,-2211.0,-2110.0,142.0,228.0,1.0
7716.0,-3060.0,3336.0,-1514.0,-1891.0,-420.0,206.0,1.0
13112.0,268.0,17604.0,-875.0,-532.0,-891.0,200.0,1.0
1644.0,-1088.0,27356.0,-176.0,582.0,-781.0,197.0,1.0
1316.0,-848.0,21956.0,15.0,2027.0,-313.0,189.0,1.0
-9588.0,3740.0,8840.0,-461.0,485.0,489.0,201.0,1.0
-13080.0,3748.0,12524.0,-1384.0,-2131.0,905.0,198.0,1.0
-4360.0,-1136.0,11920.0,-2247.0,-2146.0,89.0,226.0,1.0
2792.0,-1032.0,16972.0,-1708.0,-1535.0,-336.0,186.0,1.0
9496.0,-796.0,17396.0,-971.0,-684.0,-803.0,182.0,1.0
2824.0,8.0,29288.0,-236.0,617.0,-770.0,196.0,1.0
4488.0,-540.0,21284.0,184.0,2431.0,-420.0,183.0,1.0
-7716.0,2488.0,10676.0,-528.0,539.0,474.0,202.0,1.0
-15992.0,3012.0,13244.0,-1269.0,-2025.0,920.0,198.0,1.0
-3492.0,672.0,6688.0,-2236.0,-2048.0,244.0,229.0,1.0
5776.0,-2848.0,9768.0,-1863.0,-1449.0,-336.0,200.0,1.0
7940.0,-1436.0,18060.0,-1000.0,-1251.0,-801.0,192.0,1.0
5736.0,308.0,27452.0,-301.0,540.0,-838.0,195.0,1.0
-5336.0,-2564.0,27056.0,64.0,2007.0,-252.0,186.0,1.0
-6384.0,2288.0,10052.0,-697.0,689.0,703.0,190.0,1.0
-15788.0,3068.0,13604.0,-1664.0,-2078.0,877.0,188.0,1.0
5020.0,-1896.0,9648.0,-2331.0,-2116.0,-13.0,204.0,1.0
2376.0,-1680.0,14540.0,-1460.0,-2244.0,-512.0,205.0,1.0
6316.0,-1444.0,19288.0,-918.0,-515.0,-808.0,218.0,1.0
4260.0,-712.0,21904.0,-139.0,543.0,-803.0,195.0,1.0
-808.0,-1976.0,26708.0,190.0,2323.0,-422.0,178.0,1.0
-6424.0,720.0,25812.0,-446.0,540.0,369.0,222.0,1.0
-14204.0,3424.0,12536.0,-1018.0,-1335.0,911.0,195.0,1.0
-3772.0,-12.0,8588.0,-2007.0,-1944.0,656.0,190.0,1.0
-1436.0,-3688.0,15148.0,-2189.0,-2243.0,-164.0,199.0,1.0
4796.0,-1368.0,19936.0,-1411.0,-1918.0,-586.0,190.0,1.0
11084.0,304.0,20452.0,-837.0,-170.0,-815.0,229.0,1.0
4272.0,-772.0,23540.0,-90.0,1372.0,-763.0,209.0,1.0
-6720.0,836.0,22880.0,-116.0,1467.0,-99.0,182.0,1.0
-8132.0,3812.0,8616.0,-712.0,621.0,747.0,188.0,1.0
-13612.0,3468.0,13164.0,-1583.0,-2244.0,910.0,186.0,1.0
-4512.0,-624.0,10216.0,-2247.0,-2090.0,157.0,220.0,1.0
5996.0,-2120.0,10004.0,-1732.0,-1422.0,-377.0,185.0,1.0
6232.0,-1448.0,20048.0,-1000.0,-1120.0,-860.0,189.0,1.0
5696.0,-576.0,20952.0,-229.0,295.0,-828.0,190.0,1.0
-2328.0,-1344.0,24836.0,173.0,2171.0,-422.0,185.0,1.0
-6412.0,1328.0,23668.0,-415.0,186.0,381.0,225.0,1.0
-8988.0,2436.0,10024.0,-1024.0,-1072.0,935.0,198.0,1.0
-392.0,-204.0,6972.0,-1978.0,-1500.0,606.0,192.0,1.0
-3792.0,-4764.0,17564.0,-2201.0,-2601.0,-27.0,202.0,1.0
7884.0,-3928.0,4000.0,-1489.0,-1656.0,-501.0,205.0,1.0
12632.0,436.0,18568.0,-931.0,-502.0,-869.0,221.0,1.0
3188.0,-428.0,26336.0,-315.0,337.0,-815.0,189.0,1.0
4384.0,-76.0,20020.0,81.0,2163.0,-432.0,190.0,1.0
-7380.0,1944.0,12340.0,-252.0,518.0,240.0,232.0,1.0
-15364.0,4316.0,10772.0,-953.0,-789.0,891.0,193.0,1.0
-5736.0,1432.0,4232.0,-1889.0,-1588.0,616.0,190.0,1.0
-5600.0,-2520.0,16504.0,-2217.0,-2255.0,-80.0,198.0,1.0
4384.0,-1612.0,15456.0,-1428.0,-1711.0,-581.0,195.0,1.0
10312.0,-60.0,17000.0,-838.0,-340.0,-837.0,231.0,1.0
2504.0,-292.0,28696.0,-143.0,960.0,-778.0,201.0,1.0
-4724.0,-1420.0,25076.0,59.0,1751.0,-120.0,186.0,1.0
-9664.0,2476.0,12844.0,-737.0,429.0,782.0,191.0,1.0
-13892.0,3088.0,11552.0,-1520.0,-2147.0,835.0,193.0,1.0
-5508.0,-4664.0,18980.0,-2136.0,-2457.0,127.0,205.0,1.0
10572.0,-3036.0,3644.0,-1661.0,-1389.0,-413.0,215.0,1.0
12128.0,76.0,17880.0,-1003.0,-1076.0,-873.0,194.0,1.0
908.0,-468.0,28784.0,-307.0,319.0,-821.0,195.0,1.0
4572.0,-168.0,19336.0,132.0,1985.0,-480.0,171.0,1.0
-5020.0,-2292.0,25432.0,-282.0,486.0,202.0,233.0,1.0
-13220.0,2196.0,12644.0,-1018.0,-576.0,880.0,190.0,1.0
-1124.0,1368.0,4240.0,-2011.0,-1347.0,600.0,190.0,1.0
-5820.0,-5248.0,19000.0,-2021.0,-2575.0,-175.0,195.0,1.0
4016.0,-796.0,22716.0,-1260.0,-2086.0,-780.0,186.0,1.0
11460.0,188.0,19320.0,-612.0,122.0,-922.0,215.0,1.0
792.0,-272.0,27848.0,-10.0,1440.0,-671.0,193.0,1.0
-5364.0,236.0,25076.0,-24.0,1430.0,-40.0,186.0,1.0
-9356.0,2508.0,11488.0,-582.0,339.0,672.0,197.0,1.0
-13484.0,2072.0,13416.0,-1541.0,-2132.0,818.0,201.0,1.0
-4716.0,-3328.0,17696.0,-2172.0,-1972.0,270.0,226.0,1.0
12108.0,-2792.0,2644.0,-1716.0,-1292.0,-376.0,215.0,1.0
3676.0,-736.0,23060.0,-1057.0,-1190.0,-881.0,204.0,1.0
4372.0,-488.0,22324.0,-252.0,344.0,-843.0,194.0,1.0
308.0,-312.0,23008.0,180.0,2304.0,-392.0,188.0,1.0
-4936.0,52.0,25352.0,-408.0,317.0,302.0,229.0,1.0
-8944.0,2340.0,11348.0,-959.0,-722.0,875.0,192.0,1.0
-376.0,100.0,6576.0,-1858.0,-1763.0,678.0,194.0,1.0
-4708.0,-4688.0,17496.0,-2172.0,-2246.0,82.0,214.0,1.0
6760.0,-3224.0,3060.0,-1662.0,-1487.0,-376.0,208.0,1.0
12976.0,-12.0,16232.0,-1078.0,-1691.0,-831.0,197.0,1.0
6332.0,904.0,26820.0,-614.0,77.0,-858.0,210.0,1.0
2672.0,-144.0,24392.0,-106.0,1144.0,-720.0,215.0,1.0
3800.0,-232.0,19988.0,116.0,1987.0,-226.0,191.0,1.0
-10136.0,2584.0,13336.0,-572.0,285.0,572.0,206.0,1.0
-12888.0,4076.0,9364.0,-1240.0,-1563.0,847.0,198.0,1.0
-8636.0,1312.0,5592.0,-2072.0,-1332.0,515.0,205.0,1.0
7308.0,-3668.0,3344.0,-2087.0,-2504.0,-216.0,193.0,1.0
3764.0,-1704.0,16240.0,-1262.0,-2100.0,-721.0,187.0,1.0
516.0,-1036.0,31244.0,-661.0,53.0,-903.0,212.0,1.0
-4928.0,-1988.0,24980.0,41.0,1663.0,-62.0,184.0,1.0
-10756.0,1936.0,16460.0,-673.0,410.0,755.0,191.0,1.0
-424.0,1036.0,4240.0,-1720.0,-2134.0,768.0,190.0,1.0
-5636.0,-5052.0,19108.0,-2182.0,-2490.0,135.0,195.0,1.0
12224.0,-2948.0,3348.0,-1562.0,-1426.0,-489.0,205.0,1.0
7428.0,616.0,25564.0,-904.0,-384.0,-908.0,226.0,1.0
6272.0,-572.0,19276.0,-168.0,729.0,-754.0,202.0,1.0
-4148.0,-1228.0,25868.0,111.0,1917.0,-160.0,184.0,1.0
-10228.0,1928.0,18656.0,-736.0,390.0,823.0,185.0,1.0
-3264.0,1396.0,3972.0,-1812.0,-1894.0,710.0,188.0,1.0
-6048.0,-5076.0,19068.0,-2068.0,-1894.0,710.0,219.0,1.0
11628.0,-2956.0,3220.0,-1704.0,-1425.0,-384.0,205.0,1.0
2696.0,-1396.0,23500.0,-1003.0,-993.0,-852.0,198.0,1.0
4228.0,-400.0,22332.0,-254.0,342.0,-846.0,193.0,1.0
-1148.0,-596.0,24460.0,203.0,2192.0,-366.0,192.0,1.0
-6140.0,1320.0,23032.0,-479.0,162.0,479.0,209.0,1.0
-11316.0,3480.0,8360.0,-1326.0,-1764.0,856.0,205.0,1.0
-2676.0,-1012.0,11764.0,-2138.0,-1597.0,401.0,224.0,1.0
268.0,-2352.0,8240.0,-1843.0,-1716.0,-316.0,206.0,1.0
12396.0,-616.0,17232.0,-1128.0,-1633.0,-840.0,199.0,1.0
2880.0,-48.0,30176.0,-338.0,114.0,-879.0,201.0,1.0
7072.0,-364.0,17556.0,100.0,2066.0,-491.0,210.0,1.0
-10720.0,1612.0,18440.0,-232.0,537.0,195.0,220.0,1.0
-10556.0,5460.0,7672.0,-908.0,-217.0,848.0,190.0,1.0
-11964.0,4268.0,10900.0,-1806.0,-1886.0,731.0,192.0,1.0
116.0,-2252.0,8736.0,-2128.0,-2671.0,45.0,210.0,1.0
7520.0,-2408.0,8340.0,-1680.0,-1419.0,-387.0,220.0,1.0
4496.0,-676.0,22712.0,-1083.0,-1435.0,-862.0,201.0,1.0
2408.0,-16.0,25000.0,-417.0,78.0,-852.0,201.0,1.0
3984.0,-152.0,19584.0,9.0,1609.0,-634.0,209.0,1.0
-5380.0,-2040.0,25924.0,9.0,1459.0,-57.0,192.0,1.0
-9688.0,2108.0,15580.0,-548.0,265.0,627.0,203.0,1.0
-11636.0,5764.0,8032.0,-1489.0,-2074.0,800.0,203.0,1.0
-3808.0,-1648.0,14224.0,-2155.0,-1594.0,383.0,200.0,1.0
872.0,-2512.0,7584.0,-1923.0,-2095.0,-262.0,193.0,1.0
7460.0,-2356.0,8232.0,-1327.0,-2091.0,-695.0,190.0,1.0
6216.0,696.0,27316.0,-710.0,103.0,-888.0,221.0,1.0
3872.0,-264.0,22352.0,-132.0,1003.0,-727.0,204.0,1.0
916.0,-648.0,22744.0,141.0,1995.0,-187.0,190.0,1.0
-10608.0,2856.0,11240.0,-508.0,212.0,499.0,205.0,1.0
-12660.0,2500.0,13140.0,-1363.0,-1853.0,849.0,203.0,1.0
-1488.0,1248.0,4416.0,-2117.0,-1552.0,431.0,198.0,1.0
10788.0,-3284.0,4544.0,-1986.0,-2157.0,-239.0,192.0,1.0
3212.0,-2376.0,21732.0,-1268.0,-2048.0,-800.0,191.0,1.0
14416.0,484.0,15528.0,-619.0,105.0,-913.0,210.0,1.0
5568.0,76.0,18224.0,-5.0,1667.0,-621.0,200.0,1.0
-5912.0,-2068.0,26256.0,39.0,1719.0,-106.0,189.0,1.0
-7680.0,2040.0,17764.0,-521.0,305.0,563.0,203.0,1.0
-10452.0,3636.0,9652.0,-1165.0,-1580.0,861.0,199.0,1.0
-1460.0,-1556.0,9472.0,-2068.0,-1425.0,433.0,199.0,1.0
-3556.0,-4936.0,17520.0,-2114.0,-2738.0,-114.0,197.0,1.0
3364.0,-2048.0,22128.0,-1532.0,-1618.0,-555.0,198.0,1.0
12956.0,-208.0,16636.0,-929.0,-462.0,-914.0,197.0,1.0
5760.0,720.0,27320.0,-311.0,103.0,-853.0,195.0,1.0
-3028.0,-864.0,25308.0,86.0,1944.0,-487.0,203.0,1.0
-4860.0,364.0,24692.0,-128.0,946.0,72.0,206.0,1.0
-10276.0,2728.0,14020.0,-732.0,493.0,780.0,192.0,1.0
-13104.0,5368.0,8832.0,-1579.0,-2173.0,854.0,198.0,1.0
-6276.0,-3408.0,17372.0,-2157.0,-1826.0,315.0,218.0,1.0
2160.0,-2676.0,6244.0,-1891.0,-1946.0,-261.0,194.0,1.0
7780.0,-2520.0,8024.0,-1294.0,-2071.0,-738.0,192.0,1.0
8396.0,696.0,24328.0,-783.0,49.0,-934.0,229.0,1.0
1056.0,-112.0,26248.0,-109.0,736.0,-791.0,200.0,1.0
956.0,-1008.0,24052.0,107.0,2247.0,-305.0,193.0,1.0
-7584.0,2584.0,10256.0,-393.0,553.0,367.0,215.0,1.0
-17120.0,3496.0,13244.0,-1224.0,-1791.0,962.0,217.0,1.0
-6352.0,2144.0,5528.0,-2019.0,-1823.0,550.0,203.0,1.0
6148.0,-4224.0,5288.0,-2120.0,-2270.0,-218.0,201.0,1.0
2316.0,-988.0,17648.0,-1431.0,-2295.0,-542.0,197.0,1.0
5900.0,-1004.0,19704.0,-896.0,-598.0,-901.0,198.0,1.0
3604.0,-504.0,23812.0,-238.0,254.0,-831.0,200.0,1.0
3648.0,-336.0,20656.0,73.0,1886.0,-598.0,214.0,1.0
-3308.0,-1972.0,26748.0,-192.0,1351.0,-131.0,184.0,1.0
-4636.0,408.0,24460.0,-448.0,654.0,455.0,207.0,1.0
-16860.0,3016.0,11508.0,-930.0,-1022.0,927.0,198.0,1.0
-7404.0,1336.0,6192.0,-1809.0,-1548.0,667.0,198.0,1.0
-664.0,-696.0,7040.0,-2162.0,-1994.0,206.0,235.0,1.0
7796.0,-3144.0,5284.0,-2047.0,-2236.0,-228.0,198.0,1.0
3600.0,-1996.0,12252.0,-1427.0,-1890.0,-572.0,203.0,1.0
4784.0,-1344.0,19128.0,-997.0,-1094.0,-892.0,201.0,1.0
2716.0,-256.0,29452.0,-561.0,73.0,-877.0,208.0,1.0
3516.0,8.0,23640.0,-160.0,835.0,-736.0,202.0,1.0
