ax,ay,az,gx,gy,gz,temp,flame,label
136,-27040.0,32767.0,-1032.0,342.0,-503.0,152.0,1.0,0
18288,-32.0,-7960.0,-1691.0,-1295.0,-1392.0,112.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,0
-26760,27208.0,32767.0,-1039.0,-644.0,-1582.0,132.0,1.0,0
-32768,8008.0,3000.0,-398.0,362.0,-1449.0,66.0,1.0,0
-18024,-6152.0,11912.0,-553.0,301.0,-1182.0,98.0,1.0,0
32767,32767.0,-32768.0,-2954.0,-2427.0,-380.0,138.0,1.0,0
-5856,160.0,-3568.0,-3858.0,-2128.0,858.0,72.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,132.0,1.0,0
-26720,-5824.0,32767.0,-2570.0,-17.0,786.0,132.0,1.0,0
-14704,17984.0,19528.0,-1446.0,-1114.0,924.0,76.0,1.0,0
-8048,-11416.0,12248.0,-1162.0,-2057.0,924.0,128.0,1.0,0
-744,-11192.0,17240.0,-1011.0,-2346.0,931.0,106.0,1.0,0
-3600,-23016.0,32767.0,-953.0,-2520.0,935.0,127.0,1.0,0
800,-1744.0,32767.0,-581.0,-3459.0,815.0,144.0,1.0,0
32767,-6632.0,17264.0,-1317.0,-3485.0,271.0,128.0,1.0,0
144,-6264.0,120.0,751.0,2727.0,606.0,138.0,1.0,0
-23576,21320.0,976.0,2063.0,4528.0,249.0,119.0,1.0,0
10216,17224.0,31472.0,694.0,2507.0,-756.0,130.0,1.0,0
-26992,-32768.0,32767.0,-2526.0,-1336.0,-954.0,100.0,1.0,0
-30144,29040.0,32767.0,-823.0,587.0,-1681.0,132.0,1.0,0
-1800,-14656.0,11664.0,-568.0,-274.0,-948.0,92.0,1.0,0
32767,19800.0,-32768.0,-2487.0,-2450.0,67.0,173.0,1.0,0
-24760,26512.0,12176.0,-3344.0,-1785.0,916.0,132.0,1.0,0
-17256,19936.0,26304.0,-1566.0,-641.0,1006.0,100.0,1.0,0
12832,11480.0,32767.0,-1267.0,-4459.0,589.0,153.0,1.0,0
12832,11480.0,32767.0,-1267.0,-4459.0,589.0,103.0,1.0,0
-13240,-8040.0,32767.0,-950.0,-859.0,192.0,132.0,1.0,0
-3088,29000.0,11376.0,1896.0,3951.0,-360.0,100.0,1.0,0
-3008,-25720.0,32767.0,-1956.0,-1089.0,-614.0,114.0,1.0,0
17672,13688.0,12184.0,-1410.0,-1169.0,-1559.0,142.0,1.0,0
-32768,2944.0,4568.0,-347.0,639.0,-1529.0,76.0,1.0,0
-32768,8032.0,-1312.0,-446.0,511.0,-1.0,136.0,1.0,0
-32768,7104.0,10560.0,-332.0,333.0,-1490.0,175.0,1.0,0
-32768,1144.0,-248.0,-495.0,102.0,-1480.0,99.0,1.0,0
-32320,2128.0,20040.0,-585.0,-45.0,-1217.0,137.0,1.0,0
9056,-32768.0,13568.0,-3939.0,-3140.0,221.0,159.0,1.0,0
-32768,2568.0,32767.0,-2439.0,148.0,793.0,140.0,1.0,0
-824,4776.0,4192.0,-1124.0,-1503.0,957.0,128.0,1.0,0
20232,25696.0,32767.0,-1261.0,-4614.0,188.0,128.0,1.0,0
3128,-4520.0,32767.0,-1304.0,-2257.0,232.0,116.0,1.0,0
2848,-4216.0,-9624.0,1351.0,3732.0,427.0,140.0,1.0,0
-7736,-10304.0,32767.0,-275.0,1457.0,-676.0,159.0,1.0,0
6448,32767.0,26192.0,-1179.0,-976.0,-1708.0,137.0,1.0,0
-10960,-12920.0,520.0,-631.0,-164.0,-1004.0,114.0,1.0,0
3216,-29192.0,-4168.0,-4168.0,-2381.0,572.0,126.0,1.0,0
464,-11240.0,29848.0,-956.0,-2765.0,-1.0,96.0,1.0,0
-1728,-2544.0,32767.0,-1404.0,-2584.0,173.0,137.0,1.0,0
-25656,21752.0,-9568.0,2722.0,5277.0,-110.0,108.0,1.0,0
9296,-32768.0,-17512.0,-2095.0,-1727.0,-1261.0,122.0,1.0,0
32767,32767.0,-32768.0,-2091.0,-1782.0,-679.0,140.0,1.0,0
-8672,17328.0,13184.0,-1415.0,-1190.0,1131.0,103.0,1.0,0
-8096,-9448.0,18992.0,-509.0,61.0,346.0,127.0,1.0,0
-2616,1824.0,32767.0,-1.0,-1.0,-1.0,150.0,1.0,0
-8072,32767.0,31736.0,-1348.0,-504.0,-1733.0,134.0,1.0,0
32767,22776.0,-32768.0,-3462.0,-3137.0,-129.0,161.0,1.0,0
-24896,-8880.0,32767.0,-2272.0,-284.0,714.0,142.0,1.0,0
31768,8992.0,11288.0,-1362.0,-4786.0,252.0,151.0,1.0,0
-17072,20032.0,-4664.0,2019.0,4626.0,357.0,108.0,1.0,0
1872,-21984.0,32767.0,-102.0,1166.0,-491.0,179.0,1.0,0
-20368,24272.0,23104.0,-721.0,-325.0,-1619.0,175.0,1.0,0
12344,-32768.0,17208.0,-3891.0,-2986.0,638.0,120.0,1.0,0
-736,-19896.0,32767.0,-909.0,-2980.0,1015.0,134.0,1.0,0
8232,-11376.0,424.0,459.0,1960.0,452.0,131.0,1.0,0
2872,-32768.0,-15248.0,-2065.0,-1845.0,-1207.0,143.0,1.0,0
23960,-32768.0,13208.0,-3876.0,-2647.0,545.0,92.0,1.0,0
1472,-13720.0,17248.0,-933.0,-2783.0,977.0,134.0,1.0,0
-760,-8224.0,9496.0,-510.0,-105.0,372.0,123.0,1.0,0
-16784,19184.0,-5744.0,2389.0,4440.0,-347.0,132.0,1.0,0
-8760,32767.0,32767.0,-997.0,-561.0,-1673.0,148.0,1.0,0
32767,32767.0,-32768.0,-1329.0,-1957.0,-490.0,128.0,1.0,0
-32768,28280.0,16144.0,-3302.0,-1464.0,961.0,130.0,1.0,0
-12728,10200.0,13424.0,-1233.0,-1498.0,1153.0,128.0,1.0,0
32767,-3176.0,24504.0,-1899.0,-4273.0,84.0,137.0,1.0,0
-16680,20696.0,-8752.0,2418.0,4819.0,-294.0,134.0,1.0,0
-32768,-3600.0,4184.0,-665.0,-61.0,-1663.0,159.0,1.0,0
12136,-30744.0,12840.0,-3629.0,-2954.0,739.0,112.0,1.0,0
-1536,-13352.0,32767.0,-1147.0,-2428.0,1147.0,128.0,1.0,0
11936,-4200.0,32767.0,-1538.0,-2525.0,242.0,122.0,1.0,0
-20528,5176.0,-9872.0,2096.0,4397.0,-248.0,120.0,1.0,0
-13008,-32768.0,2944.0,-2224.0,-1988.0,-921.0,85.0,1.0,0
-11192,-10544.0,5744.0,-642.0,-86.0,-1117.0,87.0,1.0,0
15760,-32768.0,8984.0,-3527.0,-3125.0,778.0,132.0,1.0,0
-1344,-7384.0,11328.0,-1120.0,-2228.0,1107.0,92.0,1.0,0
-7744,-4632.0,32767.0,-1010.0,-1080.0,290.0,128.0,1.0,0
-9544,28128.0,8848.0,2161.0,4460.0,-387.0,128.0,1.0,0
-6432,-22208.0,32767.0,-2114.0,-1820.0,-622.0,88.0,1.0,0
-5064,29944.0,21264.0,-1204.0,-1219.0,-1700.0,132.0,1.0,0
-16168,-6896.0,12336.0,-479.0,160.0,-1248.0,124.0,1.0,0
1944,-13464.0,-480.0,-1121.0,-1445.0,-845.0,120.0,1.0,0
22592,7040.0,-1520.0,-1165.0,-1484.0,-775.0,120.0,1.0,0
-3448,-17936.0,18304.0,-898.0,-1354.0,-922.0,109.0,1.0,0
25208,20136.0,-14088.0,-1189.0,-1588.0,-606.0,103.0,1.0,0
18352,-31872.0,-1880.0,-4199.0,-2747.0,752.0,78.0,1.0,0
-32768,15984.0,32767.0,-2630.0,-36.0,900.0,104.0,1.0,0
-1144,-4160.0,10104.0,-1205.0,-1859.0,878.0,80.0,1.0,0
-184,24832.0,16800.0,-1201.0,-4212.0,398.0,140.0,1.0,0
-13032,21928.0,-13288.0,1569.0,4050.0,494.0,80.0,1.0,0
-4608,-21240.0,32767.0,-1389.0,231.0,-840.0,147.0,1.0,0
-23464,5032.0,-3080.0,-350.0,796.0,-1363.0,92.0,1.0,0
-32768,24528.0,14256.0,-3250.0,-1303.0,993.0,129.0,1.0,0
10624,32767.0,32767.0,-1140.0,-4351.0,557.0,148.0,1.0,0
-27808,21880.0,760.0,2253.0,4743.0,253.0,111.0,1.0,0
-16616,-32768.0,32767.0,-2182.0,-1362.0,-698.0,127.0,1.0,0
-32768,3632.0,1216.0,-439.0,469.0,-1515.0,88.0,1.0,0
32767,31208.0,-32768.0,-3035.0,-2603.0,49.0,154.0,1.0,0
-29856,3904.0,32767.0,-1836.0,170.0,917.0,132.0,1.0,0
-3280,-18760.0,32767.0,-898.0,-3449.0,766.0,120.0,1.0,0
32767,-15760.0,32767.0,-1476.0,-3573.0,143.0,92.0,1.0,0
-25896,20672.0,3024.0,2148.0,4947.0,321.0,100.0,1.0,0
1816,12592.0,32767.0,66.0,1668.0,-706.0,146.0,1.0,0
-15696,-32768.0,16208.0,-2124.0,-1389.0,-971.0,68.0,1.0,0
-19632,2288.0,-2792.0,-555.0,59.0,-1085.0,151.0,1.0,0
32767,-29448.0,-25120.0,-3546.0,-2912.0,325.0,135.0,1.0,0
-32768,-5320.0,32767.0,-2663.0,152.0,741.0,128.0,1.0,0
-7888,-10296.0,18992.0,-979.0,-1964.0,958.0,135.0,1.0,0
25544,32767.0,25088.0,-1257.0,-4568.0,303.0,148.0,1.0,0
4016,-3608.0,-168.0,524.0,2422.0,475.0,143.0,1.0,0
-26448,8032.0,-3368.0,2494.0,5119.0,51.0,98.0,1.0,0
4992,15416.0,31424.0,394.0,1926.0,-565.0,144.0,1.0,0
8952,-32768.0,-18568.0,-1947.0,-1121.0,-1145.0,126.0,1.0,0
-5152,-15776.0,16008.0,-542.0,-163.0,-1086.0,127.0,1.0,0
30104,-32768.0,792.0,-3511.0,-3011.0,712.0,89.0,1.0,0
-32768,-15568.0,32767.0,-1869.0,-162.0,1036.0,143.0,1.0,0
27224,32767.0,20776.0,-1355.0,-4681.0,235.0,120.0,1.0,0
-13240,8992.0,-2728.0,1931.0,4449.0,244.0,109.0,1.0,0
1896,-32768.0,-11128.0,-2261.0,-1908.0,-1044.0,126.0,1.0,0
23792,28152.0,-17384.0,-1883.0,-1630.0,-599.0,113.0,1.0,0
-22456,22880.0,32767.0,-1603.0,-1048.0,805.0,96.0,1.0,0
2728,2488.0,32767.0,-1103.0,-1450.0,263.0,132.0,1.0,0
-1912,-3112.0,32767.0,443.0,2304.0,-756.0,152.0,1.0,0
-32768,4800.0,-2688.0,-478.0,470.0,-1443.0,80.0,1.0,0
-32768,18664.0,30504.0,-2762.0,-419.0,969.0,125.0,1.0,0
27408,12056.0,5200.0,-1255.0,-4652.0,360.0,119.0,1.0,0
-10160,14464.0,-2088.0,1786.0,3994.0,-580.0,114.0,1.0,0
-32768,3768.0,-4992.0,-146.0,802.0,-1534.0,127.0,1.0,0
-13472,3416.0,160.0,-3680.0,-1694.0,846.0,131.0,1.0,0
32767,13488.0,3480.0,-1570.0,-5131.0,409.0,143.0,1.0,0
-17656,6960.0,-11792.0,2483.0,4871.0,-191.0,124.0,1.0,0
-7360,-32768.0,-240.0,-2097.0,-2353.0,-978.0,122.0,1.0,0
-23720,-8.0,15656.0,-747.0,-40.0,-1170.0,132.0,1.0,0
-21736,10504.0,12872.0,-3492.0,-528.0,682.0,130.0,1.0,0
2424,17632.0,32767.0,-932.0,-4117.0,762.0,138.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,0
-27848,8560.0,-3832.0,2381.0,4718.0,220.0,127.0,1.0,0
-10128,-32768.0,-3720.0,-2150.0,-1725.0,-1028.0,104.0,1.0,0
-552,-17032.0,16128.0,-1272.0,-1497.0,-892.0,130.0,1.0,0
-5976,7080.0,7192.0,-3536.0,-1131.0,722.0,114.0,1.0,0
-29344,-5896.0,32767.0,-2012.0,271.0,746.0,157.0,1.0,0
-3536,-10512.0,13800.0,-948.0,-2078.0,983.0,129.0,1.0,0
7192,32767.0,26520.0,-1201.0,-4482.0,301.0,139.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,132.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,136.0,1.0,0
-8328,248.0,32767.0,-1159.0,-1578.0,177.0,134.0,1.0,0
-25896,6072.0,11104.0,2020.0,4628.0,192.0,116.0,1.0,0
-15224,-32768.0,9856.0,-2127.0,-869.0,-865.0,127.0,1.0,0
-32768,4728.0,-2416.0,-507.0,627.0,-1349.0,133.0,1.0,0
32767,19064.0,-32768.0,-3430.0,-3068.0,-20.0,140.0,1.0,0
-11816,10392.0,14480.0,-1210.0,-1826.0,961.0,120.0,1.0,0
32767,-11512.0,19008.0,-1437.0,-3766.0,135.0,95.0,1.0,0
-22800,20000.0,-2016.0,1687.0,4487.0,452.0,84.0,1.0,0
5808,-64.0,32767.0,-513.0,1344.0,-792.0,141.0,1.0,0
-32768,5272.0,-8760.0,-502.0,407.0,-1330.0,132.0,1.0,0
-32768,-5752.0,32767.0,-2724.0,-50.0,1042.0,128.0,1.0,0
23656,23056.0,5696.0,-1567.0,-4774.0,227.0,143.0,1.0,0
-24304,25912.0,-592.0,1959.0,4637.0,297.0,128.0,1.0,0
-6176,-11128.0,32767.0,-1022.0,773.0,-721.0,167.0,1.0,0
-32768,14032.0,28160.0,-954.0,294.0,-1646.0,131.0,1.0,0
32767,23032.0,-32768.0,-2233.0,-3018.0,131.0,159.0,1.0,0
-26784,18584.0,23976.0,-1350.0,-1740.0,1225.0,113.0,1.0,0
-24,-4872.0,19208.0,-346.0,513.0,397.0,158.0,1.0,0
1608,6272.0,32767.0,-380.0,1406.0,-879.0,139.0,1.0,0
14904,1040.0,14360.0,-892.0,1406.0,-879.0,90.0,1.0,0
-28464,8376.0,32767.0,-1367.0,-591.0,1084.0,78.0,1.0,0
1136,-9112.0,2856.0,19.0,1332.0,517.0,143.0,1.0,0
-32768,-32768.0,32767.0,-2382.0,-1460.0,-1106.0,96.0,1.0,0
-14880,3240.0,0.0,-3564.0,-1458.0,886.0,88.0,1.0,0
-17728,22976.0,32767.0,-907.0,-4339.0,639.0,128.0,1.0,0
-12224,4488.0,-3712.0,2364.0,4850.0,-181.0,108.0,1.0,0
-32768,3008.0,18952.0,-615.0,410.0,-1665.0,96.0,1.0,0
-32768,13424.0,32767.0,-3231.0,-627.0,836.0,128.0,1.0,0
32767,-4592.0,32767.0,-1366.0,-2824.0,331.0,128.0,1.0,0
25880,-32768.0,-22704.0,-2214.0,-1935.0,-1463.0,132.0,1.0,0
-28568,-8344.0,32767.0,-2226.0,83.0,907.0,132.0,1.0,0
19896,-1352.0,32767.0,-1157.0,-2026.0,207.0,131.0,1.0,0
-20872,-32768.0,-4864.0,-2360.0,-1455.0,-1499.0,131.0,1.0,0
-32312,584.0,32767.0,-2192.0,37.0,870.0,134.0,1.0,0
-3952,27224.0,-19448.0,1772.0,3683.0,140.0,116.0,1.0,0
856,-2568.0,10960.0,-691.0,-492.0,-745.0,134.0,1.0,0
-2000,21112.0,32767.0,-1043.0,-4548.0,916.0,137.0,1.0,0
-7200,-10832.0,32767.0,-224.0,1474.0,-919.0,151.0,1.0,0
11400,880.0,13560.0,-1252.0,-1622.0,-497.0,139.0,1.0,0
96,-20472.0,32767.0,-1034.0,-3181.0,1268.0,104.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,88.0,1.0,0
472,7744.0,32767.0,570.0,2343.0,-792.0,150.0,1.0,0
-24408,4472.0,1200.0,-371.0,572.0,-1301.0,143.0,1.0,0
-32768,26216.0,28072.0,-2809.0,-55.0,995.0,134.0,1.0,0
656,25560.0,20304.0,-943.0,-4433.0,578.0,118.0,1.0,0
-19472,18680.0,-14912.0,1997.0,4406.0,22.0,118.0,1.0,0
12720,29488.0,21384.0,-1492.0,-1142.0,-1592.0,128.0,1.0,0
12360,-32768.0,15688.0,-3969.0,-2885.0,298.0,143.0,1.0,0
6456,-528.0,4912.0,-1159.0,-1754.0,1020.0,96.0,1.0,0
30104,-9816.0,27848.0,-1604.0,-4633.0,236.0,126.0,1.0,0
-7584,1848.0,-5064.0,1767.0,4226.0,502.0,100.0,1.0,0
-20984,-32768.0,32767.0,-1871.0,-1058.0,-666.0,131.0,1.0,0
32767,32767.0,-32768.0,-2362.0,-2361.0,-413.0,142.0,1.0,0
-17944,19584.0,32767.0,-1543.0,-1121.0,1147.0,96.0,1.0,0
-6264,-8424.0,30872.0,-631.0,126.0,395.0,132.0,1.0,0
-6480,-14808.0,32767.0,-423.0,1183.0,-797.0,139.0,1.0,0
-32032,7552.0,-504.0,-229.0,676.0,-1336.0,116.0,1.0,0
-32768,10128.0,32767.0,-2703.0,373.0,918.0,133.0,1.0,0
29176,-8144.0,18840.0,-1531.0,-4677.0,185.0,129.0,1.0,0
-23256,16400.0,-3824.0,2115.0,4538.0,88.0,115.0,1.0,0
-31688,-31120.0,32767.0,-2273.0,-784.0,-872.0,112.0,1.0,0
24968,22864.0,-14120.0,-1374.0,-1424.0,-705.0,128.0,1.0,0
-8256,16088.0,8744.0,-1384.0,-1353.0,1070.0,113.0,1.0,0
184,1736.0,32767.0,-889.0,-1069.0,201.0,120.0,1.0,0
-15288,-23432.0,32767.0,-1759.0,-164.0,-903.0,135.0,1.0,0
31872,-32768.0,-3848.0,-3318.0,-2681.0,236.0,147.0,1.0,0
14952,31256.0,32496.0,-1256.0,-4681.0,441.0,128.0,1.0,0
-14520,-13672.0,9728.0,1805.0,4292.0,-362.0,136.0,1.0,0
-32768,6888.0,-3272.0,-429.0,450.0,-1200.0,128.0,1.0,0
-21544,23032.0,18880.0,-1223.0,-1820.0,1119.0,80.0,1.0,0
-17384,21984.0,-9664.0,2092.0,4297.0,146.0,96.0,1.0,0
-32768,4968.0,-3192.0,-499.0,622.0,-1487.0,100.0,1.0,0
-18848,19104.0,20336.0,-1381.0,-1752.0,1136.0,72.0,1.0,0
-9448,17656.0,-6160.0,2418.0,4948.0,-306.0,131.0,1.0,0
11584,8096.0,7656.0,-1404.0,-1555.0,-696.0,134.0,1.0,0
-1576,-5328.0,7832.0,-1185.0,-2067.0,-696.0,84.0,1.0,0
8688,-12000.0,1432.0,702.0,2365.0,516.0,134.0,1.0,0
-32768,-32768.0,17576.0,-2276.0,-1447.0,-1304.0,114.0,1.0,0
-15040,-25872.0,14520.0,-3630.0,-1581.0,1082.0,114.0,1.0,0
-3736,1680.0,32767.0,-546.0,-878.0,380.0,134.0,1.0,0
19024,-32768.0,-21328.0,-2331.0,-2197.0,-1268.0,123.0,1.0,0
18984,-32768.0,11640.0,-3808.0,-2632.0,417.0,82.0,1.0,0
8136,1808.0,624.0,-1036.0,-2712.0,1207.0,96.0,1.0,0
-11160,-2176.0,32767.0,-897.0,-915.0,227.0,138.0,1.0,0
-31096,-32768.0,32767.0,-2174.0,-1449.0,-828.0,91.0,1.0,0
-23752,16640.0,-2608.0,-3677.0,-1679.0,826.0,108.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,132.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,128.0,1.0,0
-12360,28984.0,32767.0,-1218.0,-672.0,-1710.0,154.0,1.0,0
-27152,3584.0,32767.0,-1664.0,-518.0,1339.0,93.0,1.0,0
9856,-5888.0,-5760.0,711.0,2506.0,368.0,139.0,1.0,0
544,-32768.0,-9160.0,-2185.0,-1530.0,-1338.0,124.0,1.0,0
19936,-32768.0,12344.0,-3938.0,-2409.0,754.0,81.0,1.0,0
3448,-7040.0,32767.0,-911.0,-3328.0,920.0,116.0,1.0,0
2016,-9184.0,4312.0,-381.0,306.0,333.0,139.0,1.0,0
-22016,-32768.0,32767.0,-1633.0,-550.0,-737.0,84.0,1.0,0
32767,-21208.0,-32768.0,-3623.0,-2209.0,19.0,156.0,1.0,0
27408,4920.0,4032.0,-1491.0,-4580.0,324.0,119.0,1.0,0
232,-1752.0,32767.0,557.0,2168.0,-637.0,149.0,1.0,0
-32768,3448.0,1800.0,-528.0,527.0,-1534.0,111.0,1.0,0
-32768,29216.0,21280.0,-3103.0,-450.0,826.0,134.0,1.0,0
30944,14968.0,9608.0,-1434.0,-4921.0,330.0,139.0,1.0,0
-28848,12288.0,-5576.0,2463.0,5010.0,266.0,104.0,1.0,0
17528,23024.0,16536.0,-1265.0,-954.0,-1675.0,136.0,1.0,0
18184,-32768.0,12816.0,-3864.0,-2955.0,406.0,109.0,1.0,0
-3976,-15856.0,32767.0,-964.0,-3454.0,1000.0,100.0,1.0,0
2344,2560.0,-9088.0,935.0,2910.0,407.0,116.0,1.0,0
2200,-26576.0,32767.0,-338.0,701.0,-540.0,173.0,1.0,0
-31696,19264.0,32767.0,-1024.0,-988.0,-1672.0,112.0,1.0,0
32767,32767.0,-32768.0,-2700.0,-2565.0,-384.0,136.0,1.0,0
-23472,-9752.0,32767.0,-2468.0,-221.0,800.0,130.0,1.0,0
3680,29408.0,32767.0,-1560.0,-5126.0,390.0,126.0,1.0,0
-2056,7144.0,-11576.0,949.0,2839.0,305.0,126.0,1.0,0
0,-2928.0,32767.0,-605.0,1022.0,-702.0,138.0,1.0,0
-23600,27648.0,32767.0,-927.0,-178.0,-1690.0,131.0,1.0,0
-2464,-25024.0,6096.0,-4041.0,-2028.0,1014.0,95.0,1.0,0
12480,13256.0,32767.0,-604.0,-3600.0,1004.0,132.0,1.0,0
8056,3112.0,-6776.0,650.0,2151.0,297.0,129.0,1.0,0
-4440,-31648.0,32767.0,-1990.0,-1401.0,-708.0,111.0,1.0,0
32767,32767.0,-32768.0,-2410.0,-2196.0,-682.0,152.0,1.0,0
-10824,17312.0,13792.0,-1372.0,-1224.0,1033.0,108.0,1.0,0
-12528,-6480.0,32008.0,-968.0,-1002.0,373.0,129.0,1.0,0
-9856,8096.0,32767.0,-1.0,-1.0,-1.0,132.0,1.0,0
-31184,32767.0,32767.0,-768.0,-27.0,-1593.0,132.0,1.0,0
12392,-29888.0,11224.0,-3750.0,-3104.0,737.0,124.0,1.0,0
-2592,-13736.0,13912.0,-1100.0,-2204.0,1230.0,112.0,1.0,0
2704,4352.0,32767.0,-1001.0,-1040.0,298.0,128.0,1.0,0
-7080,-18408.0,32767.0,-406.0,1386.0,-892.0,141.0,1.0,0
6392,-14304.0,14800.0,-967.0,-896.0,-836.0,138.0,1.0,0
-24248,13200.0,32767.0,-1744.0,115.0,871.0,143.0,1.0,0
20272,18720.0,7768.0,-1301.0,-4487.0,329.0,129.0,1.0,0
-25608,23104.0,-2016.0,2218.0,4677.0,215.0,112.0,1.0,0
1656,-32768.0,-12776.0,-2146.0,-1483.0,-1028.0,64.0,1.0,0
32767,32767.0,-32768.0,-2578.0,-2235.0,-557.0,136.0,1.0,0
10904,-14328.0,15168.0,-1056.0,-3055.0,1000.0,92.0,1.0,0
7616,-6304.0,-8808.0,1015.0,3084.0,473.0,135.0,1.0,0
-2776,-29256.0,32767.0,-1754.0,-835.0,-605.0,143.0,1.0,0
-1104,-17216.0,18912.0,-894.0,-376.0,-1123.0,112.0,1.0,0
-32768,2144.0,32767.0,-2749.0,92.0,699.0,100.0,1.0,0
8824,10344.0,32767.0,-901.0,-3941.0,-1.0,108.0,1.0,0
-2360,-8776.0,15176.0,-577.0,-102.0,364.0,125.0,1.0,0
-1152,-11192.0,32767.0,-149.0,1198.0,-506.0,143.0,1.0,0
-32768,6960.0,-2664.0,-407.0,513.0,-1395.0,112.0,1.0,0
21504,-32768.0,-8344.0,-3748.0,-2409.0,906.0,143.0,1.0,0
2312,-9136.0,32767.0,-1537.0,-1.0,-1.0,122.0,1.0,0
32767,-7784.0,32767.0,-1567.0,-3095.0,28.0,130.0,1.0,0
-12520,-9520.0,1304.0,1958.0,4395.0,-203.0,134.0,1.0,0
13552,-32768.0,-25320.0,-1820.0,-686.0,-1394.0,130.0,1.0,0
23664,-32768.0,9456.0,-4086.0,-2591.0,429.0,86.0,1.0,0
4648,-17088.0,22272.0,-1220.0,-2556.0,973.0,116.0,1.0,0
15208,-2728.0,32767.0,-1315.0,-2219.0,228.0,96.0,1.0,0
4200,22224.0,6264.0,1903.0,4155.0,-390.0,116.0,1.0,0
4200,22224.0,6264.0,1903.0,4155.0,-390.0,112.0,1.0,0
32767,-27272.0,-12224.0,-1700.0,-952.0,-1342.0,92.0,1.0,0
-10480,-5600.0,40.0,-379.0,160.0,-1158.0,135.0,1.0,0
18672,-32768.0,10112.0,-3781.0,-2800.0,585.0,112.0,1.0,0
7816,-11224.0,32767.0,-857.0,-3138.0,970.0,129.0,1.0,0
6064,-5184.0,-3168.0,475.0,2050.0,369.0,108.0,1.0,0
-6096,1448.0,32767.0,17.0,1949.0,-580.0,175.0,1.0,0
-32768,-5216.0,5456.0,-594.0,153.0,-1616.0,92.0,1.0,0
18431,-1.0,-1.0,-1.0,-1.0,-1.0,112.0,1.0,0
-20640,22584.0,20872.0,-1424.0,-1111.0,1002.0,110.0,1.0,0
-552,-2776.0,32767.0,-1668.0,-2973.0,135.0,112.0,1.0,0
-2584,4704.0,-3568.0,2003.0,4453.0,-380.0,128.0,1.0,0
-32768,1960.0,17400.0,-485.0,722.0,-1603.0,114.0,1.0,0
-32768,12976.0,32767.0,-3170.0,-251.0,836.0,132.0,1.0,0
-16904,21920.0,32767.0,-1031.0,-4535.0,591.0,148.0,1.0,0
5352,16208.0,32048.0,519.0,2439.0,-776.0,150.0,1.0,0
7944,3760.0,7672.0,-1039.0,-915.0,-758.0,128.0,1.0,0
-32768,504.0,32767.0,-1983.0,638.0,708.0,143.0,1.0,0
16280,26512.0,32767.0,-1325.0,-4826.0,299.0,141.0,1.0,0
-11872,6504.0,-3216.0,1839.0,4062.0,348.0,82.0,1.0,0
-4328,-23792.0,32767.0,-1298.0,-718.0,-681.0,127.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,124.0,1.0,0
32767,32767.0,-32768.0,-2348.0,-2589.0,-89.0,172.0,1.0,0
5296,2000.0,2664.0,-988.0,-1909.0,1191.0,117.0,1.0,0
25960,-4728.0,32767.0,-1833.0,-4256.0,44.0,76.0,1.0,0
-31872,15528.0,5360.0,2317.0,4895.0,44.0,106.0,1.0,0
-12224,-32768.0,-1992.0,-2558.0,-1434.0,-1149.0,120.0,1.0,0
32767,32767.0,-32768.0,-1.0,-1.0,-1.0,148.0,1.0,0
-32768,27192.0,16960.0,-3373.0,-1095.0,909.0,131.0,1.0,0
3232,5856.0,1944.0,-987.0,-1327.0,986.0,124.0,1.0,0
1512,-4400.0,32767.0,-633.0,-3340.0,769.0,108.0,1.0,0
30848,-10728.0,32767.0,-1719.0,-3670.0,23.0,104.0,1.0,0
-29968,13024.0,-120.0,1979.0,4326.0,330.0,127.0,1.0,0
-20168,-32768.0,32767.0,-2109.0,-1581.0,-824.0,96.0,1.0,0
-3160,-14624.0,9696.0,-1085.0,-1012.0,-1007.0,120.0,1.0,0
-18656,-12776.0,32767.0,-2641.0,-199.0,1015.0,143.0,1.0,0
32767,-6184.0,32288.0,-1931.0,-4754.0,113.0,147.0,1.0,0
-7024,26432.0,17368.0,1444.0,3550.0,-637.0,138.0,1.0,0
296,-12000.0,17032.0,-432.0,-47.0,-957.0,118.0,1.0,0
-12912,22192.0,27744.0,-1550.0,-1099.0,1149.0,104.0,1.0,0
7904,-8000.0,-1496.0,637.0,2481.0,409.0,138.0,1.0,0
7624,-32768.0,-11088.0,-2002.0,-1874.0,-1383.0,96.0,1.0,0
12040,-30848.0,9192.0,-3917.0,-2720.0,581.0,105.0,1.0,0
22024,28496.0,32767.0,-1200.0,-4713.0,589.0,96.0,1.0,0
-21328,18256.0,-5688.0,2166.0,4478.0,126.0,81.0,1.0,0
22168,14960.0,7664.0,-1699.0,-1390.0,-1483.0,128.0,1.0,0
32767,-32768.0,-13536.0,-3466.0,-3271.0,149.0,165.0,1.0,0
-16304,-12872.0,32767.0,-2267.0,-378.0,914.0,135.0,1.0,0
